# from run-0018-console.txt; duty is the COMMANDED duty, which the run log does not carry
elapsed_s,state,temp_c,target_c,duty,relay,cold_c,cpu_c
464.65,running,154.9375,155.17,0.000,0,41.56,34.29
465.66,running,154.6250,154.85,0.000,0,41.50,34.29
466.64,running,154.3125,154.55,0.000,0,41.56,34.29
467.67,running,153.9375,154.23,0.000,0,41.56,34.29
468.65,running,153.5625,153.92,0.000,0,41.50,33.87
469.64,running,153.2500,153.62,0.000,0,41.56,34.07
470.65,running,152.8750,153.30,0.000,0,41.50,34.50
471.64,running,152.6250,153.00,0.000,0,41.56,34.08
472.64,running,152.1875,152.69,0.000,0,41.50,33.87
473.65,running,151.8750,152.37,0.000,0,41.56,33.65
474.65,running,151.6250,152.06,0.000,0,41.56,34.08
475.65,running,151.3125,151.75,0.000,0,41.50,34.08
476.67,running,150.8125,151.43,0.152,0,41.56,34.71
477.64,running,150.4375,151.13,0.278,0,41.50,34.50
478.65,running,150.1250,150.82,0.327,1,41.50,34.29
479.64,running,149.7500,150.51,0.234,0,41.44,34.29
480.65,running,149.5000,150.20,0.362,0,41.44,34.29
